PRECIOS INDEX MES;;;;;;;;;;;;PRECIOS INDEX POTENCIA;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SISTEMA;TARIFA;CIA;MES;FEE;P1.;P2.;P3.;P4.;P5;P6.;;SISTEMA;CIA;PRODUCTO;PRODUCTO CIA;TARIFA;P1;P2;P3;P4;P5;P6
PENINSULA;2.0TD;IGNIS;01/12/2022; 30 MARE PLUS 1 ;0,2723390 €;0,2094630 €;0,1885120 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/12/2022; 30 MARE PLUS 1 ;0,2302510 €;0,2107720 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1777500 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/12/2022; 30 MARE PLUS 1 ;0,2079750 €;0,1911360 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1631270 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/12/2022; 30 MARE PLUS 1 ;0,1916930 €;0,1776320 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1593920 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/11/2022; 30 MARE PLUS 1 ;0,2890440 €;0,2266610 €;0,1913730 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/11/2022; 30 MARE PLUS 1 ;0,0000000 €;0,2363440 €;0,2109260 €;0,0000000 €;0,0000000 €;0,1832070 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/11/2022; 30 MARE PLUS 1 ;0,0000000 €;0,2087460 €;0,1883780 €;0,0000000 €;0,0000000 €;0,1631060 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/11/2022; 30 MARE PLUS 1 ;0,0000000 €;0,1958230 €;0,1791180 €;0,0000000 €;0,0000000 €;0,1586950 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/10/2022; 30 MARE PLUS 1 ;0,3122560 €;0,2445610 €;0,1991780 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/10/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,2347480 €;0,2032640 €;0,1919540 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/10/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,2174070 €;0,1857000 €;0,1750270 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/10/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,2124370 €;0,1846740 €;0,1712350 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/09/2022; 30 MARE PLUS 1 ;0,3217060 €;0,2506600 €;0,2091970 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/09/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,2517490 €;0,2187260 €;0,0000000 €;0,2038240 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/09/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,2316070 €;0,2016500 €;0,0000000 €;0,1870250 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/09/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,2237780 €;0,1981470 €;0,0000000 €;0,1841240 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/08/2022; 30 MARE PLUS 1 ;0,3188750 €;0,2658570 €;0,2353210 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/08/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,2508140 €;0,2399080 €;0,0000000 €;0,2297640 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/08/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,2295720 €;0,2193900 €;0,0000000 €;0,2103320 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/08/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,2213690 €;0,2153810 €;0,0000000 €;0,2070500 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/07/2022; 30 MARE PLUS 1 ;0,3063930 €;0,2543870 €;0,2162780 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/07/2022; 30 MARE PLUS 1 ;0,2679540 €;0,2550590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2101360 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/07/2022; 30 MARE PLUS 1 ;0,2377190 €;0,2276610 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1928340 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/07/2022; 30 MARE PLUS 1 ;0,2200080 €;0,2141170 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1891730 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/06/2022; 30 MARE PLUS 1 ;0,3315920 €;0,2813310 €;0,2519960 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/06/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,2653670 €;0,2542340 €;0,0000000 €;0,2467010 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/06/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,2407280 €;0,2314010 €;0,0000000 €;0,2259410 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/06/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,2326210 €;0,2272850 €;0,0000000 €;0,2229040 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/05/2022; 30 MARE PLUS 1 ;0,3490810 €;0,3001640 €;0,2632170 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/05/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,2809180 €;0,2642630 €;0,2642320 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/05/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,2597130 €;0,2418270 €;0,2441280 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/05/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,2534320 €;0,2404910 €;0,2393970 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/04/2022; 30 MARE PLUS 1 ;0,3704690 €;0,3109400 €;0,2712340 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/04/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,3024270 €;0,2712990 €;0,2734330 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/04/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,2790400 €;0,2476590 €;0,2517810 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/04/2022; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,2730860 €;0,2471440 €;0,2468780 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/03/2022; 30 MARE PLUS 1 ;0,5092570 €;0,4190620 €;0,3817720 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/03/2022; 30 MARE PLUS 1 ;0,0000000 €;0,4493970 €;0,4049920 €;0,0000000 €;0,0000000 €;0,3795370 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/03/2022; 30 MARE PLUS 1 ;0,0000000 €;0,4007650 €;0,3646750 €;0,0000000 €;0,0000000 €;0,3430200 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/03/2022; 30 MARE PLUS 1 ;0,0000000 €;0,3825280 €;0,3517590 €;0,0000000 €;0,0000000 €;0,3342960 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/02/2022; 30 MARE PLUS 1 ;0,4047520 €;0,3124860 €;0,2856540 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/02/2022; 30 MARE PLUS 1 ;0,3571190 €;0,3210030 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2826860 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/02/2022; 30 MARE PLUS 1 ;0,3119650 €;0,2813910 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2530530 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/02/2022; 30 MARE PLUS 1 ;0,2896810 €;0,2633290 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2456230 €;;;;;;;;;;;;
PENINSULA;2.0TD;IGNIS;01/01/2022; 30 MARE PLUS 1 ;0,4132950 €;0,3233410 €;0,2830660 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;IGNIS;01/01/2022; 30 MARE PLUS 1 ;0,3660940 €;0,3353030 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2807130 €;;;;;;;;;;;;
PENINSULA;6.1TD;IGNIS;01/01/2022; 30 MARE PLUS 1 ;0,3210300 €;0,2940880 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2523280 €;;;;;;;;;;;;
PENINSULA;6.2TD;IGNIS;01/01/2022; 30 MARE PLUS 1 ;0,2980620 €;0,2749690 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2452670 €;;;;;;;;;;;;
CANARIAS;2.0TD;IGNIS;01/08/2023; 30 MARE PLUS 1 ;0,242365 €;0,190414 €;0,158846 €;0,000000 €;0,000000 €;0,000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;IGNIS;01/08/2023; 30 MARE PLUS 1 ;0,000000 €;0,000000 €;0,180352 €;0,167822 €;0,000000 €;0,157479 €;;;;;;;;;;;;
CANARIAS;6.1TD;IGNIS;01/08/2023; 30 MARE PLUS 1 ;0,000000 €;0,000000 €;0,172969 €;0,162837 €;0,000000 €;0,154035 €;;;;;;;;;;;;
CANARIAS;6.2TD;IGNIS;01/08/2023; 30 MARE PLUS 1 ;0,000000 €;0,000000 €;0,167606 €;0,159381 €;0,000000 €;0,153280 €;;;;;;;;;;;;
CANARIAS;6.3TD;IGNIS;01/08/2023; 30 MARE PLUS 1 ;0,000000 €;0,000000 €;0,166723 €;0,158861 €;0,000000 €;0,153215 €;;;;;;;;;;;;
CANARIAS;6.4TD;IGNIS;01/08/2023; 30 MARE PLUS 1 ;0,000000 €;0,000000 €;0,165448 €;0,158120 €;0,000000 €;0,152918 €;;;;;;;;;;;;
CANARIAS;2.0TD;IGNIS;01/07/2023; 30 MARE PLUS 1 ;0,237254 €;0,189373 €;0,149830 €;0,000000 €;0,000000 €;0,000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;IGNIS;01/07/2023; 30 MARE PLUS 1 ;0,204227 €;0,190065 €;0,000000 €;0,000000 €;0,000000 €;0,148726 €;;;;;;;;;;;;
CANARIAS;6.1TD;IGNIS;01/07/2023; 30 MARE PLUS 1 ;0,189133 €;0,177972 €;0,000000 €;0,000000 €;0,000000 €;0,145282 €;;;;;;;;;;;;
CANARIAS;6.2TD;IGNIS;01/07/2023; 30 MARE PLUS 1 ;0,174754 €;0,167093 €;0,000000 €;0,000000 €;0,000000 €;0,144527 €;;;;;;;;;;;;
CANARIAS;6.3TD;IGNIS;01/07/2023; 30 MARE PLUS 1 ;0,171866 €;0,164605 €;0,000000 €;0,000000 €;0,000000 €;0,144462 €;;;;;;;;;;;;
CANARIAS;6.4TD;IGNIS;01/07/2023; 30 MARE PLUS 1 ;0,168361 €;0,161940 €;0,000000 €;0,000000 €;0,000000 €;0,144165 €;;;;;;;;;;;;
CANARIAS;2.0TD;IGNIS;01/06/2023; 30 MARE PLUS 1 ;0,2321169 €;0,1831724 €;0,1586947 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;IGNIS;01/06/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,1636695 €;0,1541149 €;0,0000000 €;0,1578897 €;;;;;;;;;;;;
CANARIAS;6.1TD;IGNIS;01/06/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,1533096 €;0,1382246 €;0,0000000 €;0,1425946 €;;;;;;;;;;;;
CANARIAS;6.2TD;IGNIS;01/06/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,1455979 €;0,1403764 €;0,0000000 €;0,1438643 €;;;;;;;;;;;;
CANARIAS;6.3TD;IGNIS;01/06/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,1472389 €;0,1357860 €;0,0000000 €;0,1399482 €;;;;;;;;;;;;
CANARIAS;6.4TD;IGNIS;01/06/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,1414797 €;0,1369234 €;0,0000000 €;0,1393255 €;;;;;;;;;;;;
CANARIAS;2.0TD;IGNIS;01/05/2023; 30 MARE PLUS 1 ;0,2141169 €;0,1681724 €;0,1436947 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;IGNIS;01/05/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,1496695 €;0,1371149 €;0,1408897 €;;;;;;;;;;;;
CANARIAS;6.1TD;IGNIS;01/05/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,1363096 €;0,1242246 €;0,1285946 €;;;;;;;;;;;;
CANARIAS;6.3TD;IGNIS;01/05/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,1302389 €;0,1217860 €;0,1249482 €;;;;;;;;;;;;
CANARIAS;6.4TD;IGNIS;01/05/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,1274797 €;0,1199234 €;0,1223255 €;;;;;;;;;;;;
CANARIAS;2.0TD;IGNIS;01/04/2023; 30 MARE PLUS 1 ;0,1769238 €;0,1283199 €;0,1115466 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;IGNIS;01/04/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,1283179 €;0,1112319 €;0,1236919 €;;;;;;;;;;;;
CANARIAS;6.1TD;IGNIS;01/04/2023; 30 MARE PLUS 1 ;0,0000000 €;0,0000000 €;0,0000000 €;0,1158615 €;0,0998654 €;0,1116264 €;;;;;;;;;;;;
CANARIAS;2.0TD;IGNIS;01/03/2023; 30 MARE PLUS 1 ;0,2518933 €;0,1892948 €;0,1719154 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;IGNIS;01/03/2023; 30 MARE PLUS 1 ;0,0000000 €;0,2024344 €;0,1687417 €;0,0000000 €;0,0000000 €;0,1673352 €;;;;;;;;;;;;
CANARIAS;6.1TD;IGNIS;01/03/2023; 30 MARE PLUS 1 ;0,0000000 €;0,1743611 €;0,1477854 €;0,0000000 €;0,0000000 €;0,1492588 €;;;;;;;;;;;;
CANARIAS;2.0TD;IGNIS;01/02/2023; 30 MARE PLUS 1 ;0,3000330 €;0,2457956 €;0,2056636 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;IGNIS;01/02/2023; 30 MARE PLUS 1 ;0,2636154 €;0,2437161 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1936369 €;;;;;;;;;;;;
CANARIAS;6.1TD;IGNIS;01/02/2023; 30 MARE PLUS 1 ;0,2287694 €;0,2118835 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1732647 €;;;;;;;;;;;;
CANARIAS;2.0TD;IGNIS;01/01/2023; 30 MARE PLUS 1 ;0,2631580 €;0,1911265 €;0,1285873 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;IGNIS;01/01/2023; 30 MARE PLUS 1 ;0,2231049 €;0,1924596 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1241780 €;;;;;;;;;;;;
CANARIAS;6.1TD;IGNIS;01/01/2023; 30 MARE PLUS 1 ;0,1916985 €;0,1652946 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1098688 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/12/2022; 4 MARE KIT 2 ;0,2277290 €;0,1720100 €;0,1755000 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/12/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,1620810 €;0,1482970 €;0,0000000 €;0,1619770 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/12/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,1556950 €;0,1440200 €;0,0000000 €;0,1534860 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/12/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,1490010 €;0,1400450 €;0,0000000 €;0,1481260 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/11/2022; 4 MARE KIT 2 ;0,2902230 €;0,2367960 €;0,1903770 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/11/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,0000000 €;0,2171230 €;0,2035320 €;0,1796440 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/11/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,0000000 €;0,1943290 €;0,1811450 €;0,1574500 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/11/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,0000000 €;0,1878680 €;0,1774770 €;0,1516780 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/10/2022; 4 MARE KIT 2 ;0,3221630 €;0,2624900 €;0,1987770 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/10/2022; 4 MARE KIT 2 ;0,0000000 €;0,2738010 €;0,2488510 €;0,0000000 €;0,0000000 €;0,1895740 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/10/2022; 4 MARE KIT 2 ;0,0000000 €;0,2444270 €;0,2231070 €;0,0000000 €;0,0000000 €;0,1713580 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/10/2022; 4 MARE KIT 2 ;0,0000000 €;0,2292820 €;0,2116210 €;0,0000000 €;0,0000000 €;0,1657710 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/09/2022; 4 MARE KIT 2 ;0,3399190 €;0,2750590 €;0,1977600 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/09/2022; 4 MARE KIT 2 ;0,3043580 €;0,2763980 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1880010 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/09/2022; 4 MARE KIT 2 ;0,2696390 €;0,2447360 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1680410 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/09/2022; 4 MARE KIT 2 ;0,2508710 €;0,2287260 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1634860 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/08/2022; 4 MARE KIT 2 ;0,3533630 €;0,2986960 €;0,2297400 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/08/2022; 4 MARE KIT 2 ;0,3161470 €;0,2997930 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2200840 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/08/2022; 4 MARE KIT 2 ;0,2803600 €;0,2656570 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1969820 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/08/2022; 4 MARE KIT 2 ;0,2622260 €;0,2498800 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1900560 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/07/2022; 4 MARE KIT 2 ;0,3216550 €;0,2639390 €;0,2028110 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/07/2022; 4 MARE KIT 2 ;0,2846510 €;0,2649220 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1940060 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/07/2022; 4 MARE KIT 2 ;0,2508690 €;0,2338390 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1735250 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/07/2022; 4 MARE KIT 2 ;0,2325530 €;0,2184590 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1681610 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/06/2022; 4 MARE KIT 2 ;0,3878040 €;0,3312370 €;0,2489210 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/06/2022; 4 MARE KIT 2 ;0,3514800 €;0,3333800 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2372450 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/06/2022; 4 MARE KIT 2 ;0,3109830 €;0,2944690 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2106860 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/06/2022; 4 MARE KIT 2 ;0,2925660 €;0,2781130 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2046320 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/05/2022; 4 MARE KIT 2 ;0,4035510 €;0,3404790 €;0,2669440 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/05/2022; 4 MARE KIT 2 ;0,0000000 €;0,3590380 €;0,3336680 €;0,0000000 €;0,0000000 €;0,2579030 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/05/2022; 4 MARE KIT 2 ;0,0000000 €;0,3230440 €;0,2988240 €;0,0000000 €;0,0000000 €;0,2319240 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/05/2022; 4 MARE KIT 2 ;0,0000000 €;0,3073470 €;0,2869050 €;0,0000000 €;0,0000000 €;0,2246690 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/04/2022; 4 MARE KIT 2 ;0,4075020 €;0,3402550 €;0,2691760 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/04/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,0000000 €;0,3403000 €;0,3094810 €;0,2601360 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/04/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,0000000 €;0,3109360 €;0,2786680 €;0,2323990 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/04/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,0000000 €;0,3033110 €;0,2746460 €;0,2249780 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/03/2022; 4 MARE KIT 2 ;0,5702070 €;0,4623930 €;0,3653460 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/03/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,0000000 €;0,4731160 €;0,4256070 €;0,3522210 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/03/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,0000000 €;0,4298990 €;0,3848460 €;0,3102440 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/03/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,0000000 €;0,4204800 €;0,3789700 €;0,2997500 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/02/2022; 4 MARE KIT 2 ;0,4375670 €;0,3367940 €;0,2667800 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/02/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,3481650 €;0,3238620 €;0,0000000 €;0,2582300 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/02/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,3100910 €;0,2884900 €;0,0000000 €;0,2247720 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/02/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,2982250 €;0,2778490 €;0,0000000 €;0,2163030 €;;;;;;;;;;;;
BALEARES;2.0TD;IGNIS;01/01/2022; 4 MARE KIT 2 ;0,4428300 €;0,3452040 €;0,2773510 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
BALEARES;3.0TD;IGNIS;01/01/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,3549230 €;0,3251680 €;0,0000000 €;0,2678050 €;;;;;;;;;;;;
BALEARES;6.1TD;IGNIS;01/01/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,3177780 €;0,2912940 €;0,0000000 €;0,2336180 €;;;;;;;;;;;;
BALEARES;6.2TD;IGNIS;01/01/2022; 4 MARE KIT 2 ;0,0000000 €;0,0000000 €;0,3053790 €;0,2815270 €;0,0000000 €;0,2246290 €;;;;;;;;;;;;
CANARIAS;2.0TD;IGNIS;01/12/2022; 4 MARE KIT 2 ;0,2266400 €;0,1700250 €;0,1755690 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;IGNIS;01/12/2022; 4 MARE KIT 2 ;0,0000000 €;0,1797030 €;0,1536900 €;0,0000000 €;0,0000000 €;0,1626380 €;;;;;;;;;;;;
CANARIAS;6.1TD;IGNIS;01/12/2022; 4 MARE KIT 2 ;0,0000000 €;0,1675820 €;0,1470600 €;0,0000000 €;0,0000000 €;0,1544100 €;;;;;;;;;;;;
CANARIAS;6.2TD;IGNIS;01/12/2022; 4 MARE KIT 2 ;0,0000000 €;0,1555270 €;0,1398660 €;0,0000000 €;0,0000000 €;0,1491180 €;;;;;;;;;;;;
CANARIAS;2.0TD;IGNIS;01/11/2022; 4 MARE KIT 2 ;0,2884100 €;0,2354300 €;0,1910560 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;IGNIS;01/11/2022; 4 MARE KIT 2 ;0,0000000 €;0,2423250 €;0,2215100 €;0,0000000 €;0,0000000 €;0,1806370 €;;;;;;;;;;;;
CANARIAS;6.1TD;IGNIS;01/11/2022; 4 MARE KIT 2 ;0,0000000 €;0,2111670 €;0,1951660 €;0,0000000 €;0,0000000 €;0,1585880 €;;;;;;;;;;;;
